2015.6.19 18:34,TBGBUK000112,127.1060362,37.5069391,18:36:12,127.1091934,37.5044515,R01L04,18:37:31,18:59:39,19:06:11
2015.6.19 18:37,TBGBZM000122,127.1181177,37.4986352,18:39:05,127.1091934,37.5044515,R01L04,18:40:30,18:52:21,19:06:15
2015.6.19 18:38,TBGBUK000113,127.1060362,37.5069391,18:41:11,127.1014291,37.50647553,R04S00,18:41:18,18:47:07,19:05:13
2015.6.19 18:47,TBGCCY000020,127.0848924,37.5104597,18:49:26,127.0988893,37.50001115,R06H03,18:49:34,18:51:08,19:23:55
2015.6.19 18:51,TBGDNS000011,127.1204127,37.4950134,18:53:11,127.1246939,37.49262373,R02Y08,18:53:29,19:11:45,19:15:32
2015.6.19 18:51,TBGGYH000048,127.10393,37.5081747,18:53:38,127.1123248,37.50263024,R03K05,18:57:34,19:09:10,19:15:20
2015.6.19 19:06,TBGCDA000015,127.0968921,37.504648,19:08:05,127.1033465,37.50246184,R06Y01,19:08:11,19:23:37,19:37:50
2015.6.19 19:16,TBGFSY000012,127.103495,37.5130605,19:20:29,127.1099561,37.51078739,R01L04,19:20:38,19:40:28,19:45:33
2015.6.19 19:22,TBGGUF000003,127.1100166,37.5149173,19:29:09,127.0881414,37.51493583,R04S00,19:29:34,19:46:17,20:03:46
2015.6.19 19:24,TBGGUK000013,127.1242325,37.511213,19:29:21,127.1141467,37.51581959,R01L04,19:29:57,19:55:27,20:03:06
2015.6.19 19:41,TBGGYH000050,127.10393,37.5081747,19:42:57,127.0946922,37.50334199,R06Y01,19:43:07,19:56:47,20:05:13
2015.6.19 19:46,TBGDAE000028,127.1066973,37.5007142,19:48:11,127.0978407,37.50426263,R05O06,19:48:16,20:23:57,20:33:09
2015.6.19 20:01,TBGDAE000029,127.1066973,37.5007142,20:02:26,127.0949265,37.50830433,R05O06,20:02:33,20:23:56,20:41:04
2015.6.19 20:01,TBGFSP000011,127.1054972,37.5065088,20:05:04,127.1139563,37.50726823,R04S00,20:06:18,20:20:23,20:28:22
2015.6.19 20:04,TBGDWU000008,127.1170293,37.4950035,20:07:28,127.101355,37.50698862,R00K07,20:08:00,20:25:06,20:34:30
2015.6.19 20:10,TBGBUK000115,127.1060362,37.5069391,20:11:52,127.1115491,37.50813178,R03K05,20:12:00,20:22:51,20:29:06
2015.6.19 20:16,TBGGYH000052,127.10393,37.5081747,20:17:54,127.0926553,37.50649932,R00K07,20:18:13,20:31:31,20:41:21
2015.6.19 20:17,TBGGUK000017,127.1242325,37.511213,20:21:14,127.0746739,37.51475492,R03K05,20:22:15,20:40:19,21:00:28
2015.6.19 20:19,TBGGUO000005,127.1241866,37.5104946,20:22:48,127.0881414,37.51493583,R04S00,20:24:40,20:45:16,21:02:30
2015.6.19 20:39,TBGHPC000006,127.0888326,37.507597,20:43:49,127.0897586,37.50002416,R06H03,20:43:53,20:59:22,21:10:22
2015.6.20 11:18,TBGBZM000124,127.1181177,37.4986352,11:22:22,127.1148839,37.51233097,R01L04,11:22:32,11:40:37,11:54:42
2015.6.20 11:38,TBGFSW000007,127.103495,37.5130605,11:43:27,127.0929425,37.50015518,R06H03,11:43:33,12:00:16,12:15:05
2015.6.20 11:49,TBGDAE000030,127.1066973,37.5007142,11:52:29,127.0986512,37.49998431,R04S00,11:52:37,12:18:04,12:21:35
2015.6.20 12:00,TBGFSP000013,127.1054972,37.5065088,12:03:24,127.0790194,37.51139198,R06Y01,12:03:31,12:19:02,12:35:31
2015.6.20 12:02,TBGGUR000005,127.1160067,37.5157417,12:05:26,127.0889247,37.51058498,R02Y08,12:05:35,12:26:01,12:40:34
2015.6.20 12:04,TBGBZM000128,127.1181177,37.4986352,12:06:31,127.111908,37.50165905,R03K05,12:06:45,12:26:35,12:32:55
2015.6.20 12:05,TBGBZM000129,127.1181177,37.4986352,12:07:10,127.0907028,37.5004101,R03K05,12:08:02,12:26:33,12:43:50
2015.6.20 12:26,TBGFHT000006,127.0852259,37.5106381,12:28:10,127.0940546,37.49928845,R00K07,12:28:17,12:43:09,12:54:56
2015.6.20 12:28,TBGDWT000016,127.1083721,37.5132884,12:30:33,127.0890836,37.50126023,R01L04,12:30:43,12:59:55,13:06:21
2015.6.20 12:32,TBGGYH000054,127.10393,37.5081747,12:33:54,127.1235932,37.49300549,R04S00,12:34:28,12:44:59,12:57:08
2015.6.20 12:35,TBGDAE000033,127.1066973,37.5007142,12:37:43,127.0889247,37.51058498,R06H03,12:37:55,12:59:48,13:13:49
2015.6.20 12:39,TBGGYH000057,127.10393,37.5081747,12:42:38,127.0895106,37.50191781,R06Y01,12:42:46,13:04:23,13:29:18
2015.6.20 12:41,TBGGYH000059,127.10393,37.5081747,12:44:15,127.1070151,37.50781134,R06Y01,12:44:19,13:04:21,13:48:44
2015.6.20 12:45,TBGDWT000017,127.1083721,37.5132884,12:46:42,127.1180393,37.51158362,R02Y08,12:48:11,12:57:34,13:07:39
2015.6.20 12:46,TBGFSY000016,127.103495,37.5130605,12:50:06,127.0944479,37.50588529,R05O06,12:50:23,12:59:39,13:20:31
2015.6.20 12:49,TBGHHT000011,127.0969937,37.5062531,12:51:01,127.1110369,37.51879428,R03K05,13:06:21,13:16:24,13:51:17
2015.6.20 12:56,TBGBZM000131,127.1181177,37.4986352,12:59:20,127.0790194,37.51139198,R04S00,12:59:26,13:15:52,13:25:16
2015.6.20 12:59,TBGCCY000023,127.0848924,37.5104597,13:02:29,127.1165955,37.51429356,R00K07,13:02:34,13:15:41,13:27:29
2015.6.20 13:05,TBGFSW000008,127.103495,37.5130605,13:08:06,127.1091175,37.52108124,R02Y08,13:08:16,13:35:55,13:53:42
2015.6.20 13:15,TBGGYH000063,127.10393,37.5081747,13:16:44,127.1218901,37.49036631,R06H03,13:17:00,13:28:14,13:41:48
2015.6.20 13:19,TBGECV000030,127.1221519,37.4957127,13:21:54,127.1218901,37.49036631,R06H03,13:28:19,13:37:02,13:41:45
2015.6.20 13:35,TBGBUK000118,127.1060362,37.5069391,13:36:42,127.1009469,37.50562751,R05O06,13:36:48,13:46:29,13:56:50
2015.6.20 13:45,TBGDWT000018,127.1083721,37.5132884,13:47:52,127.1085566,37.5080113,R01L04,13:48:25,14:01:51,14:10:27
2015.6.20 13:51,TBGBUK000119,127.1060362,37.5069391,13:54:29,127.0813408,37.50558665,R06H03,13:54:44,13:58:22,14:18:49
2015.6.20 13:58,TBGGUR000007,127.1160067,37.5157417,14:00:07,127.0881414,37.51493583,R03K05,14:00:15,14:21:16,14:41:24
2015.6.20 14:36,TBGGYH000071,127.10393,37.5081747,14:38:13,127.0900274,37.50112661,R04S00,14:38:22,14:52:32,15:01:45
2015.6.20 14:37,TBGBZN000065,127.0793955,37.5105284,14:38:33,127.1081905,37.5025155,R06Y01,14:39:17,15:02:02,15:26:26
2015.6.20 14:41,TBGGUR000008,127.1160067,37.5157417,14:42:37,127.0835905,37.50454908,R02Y08,14:45:48,15:10:42,15:26:12
2015.6.20 14:59,TBGBZM000138,127.1181177,37.4986352,15:00:41,127.0861789,37.50707547,R04S00,15:01:49,15:21:39,15:35:28
2015.6.20 15:10,TBGBZM000140,127.1181177,37.4986352,15:14:43,127.097524,37.49989619,R01L04,15:14:55,15:38:14,15:48:25
2015.6.20 15:22,TBGBZN000066,127.0793955,37.5105284,15:24:10,127.1014291,37.50647553,R03K05,15:24:40,15:40:09,15:49:39
2015.6.20 15:33,TBGDWU000010,127.1170293,37.4950035,15:34:56,127.1056214,37.50360684,R02Y08,15:40:44,16:06:13,16:16:19
2015.6.20 15:37,TBGELM000014,127.1081424,37.5140544,15:39:50,127.1192435,37.51093659,R06H03,15:40:42,15:43:26,16:01:21
2015.6.20 16:02,TBGGYH000074,127.10393,37.5081747,16:04:35,127.0887001,37.50730332,R00K07,16:04:42,16:25:46,16:29:35
2015.6.20 16:09,TBGEUZ000013,127.1047764,37.5072981,16:11:03,127.0910789,37.50528932,R06H03,16:11:10,16:25:20,16:35:07
2015.6.20 16:13,TBGGUK000019,127.1242325,37.511213,16:15:34,127.0939858,37.50306954,R06Y01,16:15:40,16:37:11,16:53:49
2015.6.20 16:24,TBGBZN000068,127.0793955,37.5105284,16:26:12,127.0863279,37.50602502,R03K05,16:26:18,16:43:52,16:52:15
2015.6.20 16:27,TBGHHT000013,127.0969937,37.5062531,16:29:06,127.1115491,37.50813178,R05O06,16:29:12,16:48:37,16:55:06
2015.6.20 16:47,TBGFHT000010,127.0852259,37.5106381,16:49:29,127.1112155,37.51200958,R00K07,16:49:33,17:13:55,17:18:52
2015.6.20 17:08,TBGFMD000014,127.1213024,37.4982296,17:10:09,127.11606,37.51153817,R02Y08,17:10:37,17:25:12,17:42:51
2015.6.20 20:16,TBGGYH000093,127.10393,37.5081747,20:17:56,127.0998229,37.50322294,R06Y01,20:18:11,20:27:00,20:42:02
2015.6.21 11:19,TBGFSO000009,127.1068877,37.5174897,11:22:47,127.1018515,37.50625603,R05O06,11:22:57,11:43:15,11:52:30
2015.6.21 11:27,TBGFSY000023,127.103495,37.5130605,11:29:08,127.0907028,37.5004101,R02Y08,11:29:18,11:59:30,12:16:09
2015.6.21 11:35,TBGBZN000073,127.0793955,37.5105284,11:36:58,127.0881414,37.51493583,R00K07,11:37:02,11:52:02,11:57:44
2015.6.21 11:36,TBGBZN000074,127.0793955,37.5105284,11:40:04,127.0881414,37.51493583,R00K07,11:40:12,11:51:59,12:05:38
2015.6.21 11:50,TBGDFE000042,127.0805819,37.5102371,11:51:47,127.107465,37.50845566,R05O06,11:51:54,12:01:48,12:11:54
2015.6.21 11:50,TBGHPC000011,127.0888326,37.507597,11:59:19,127.1074252,37.51460978,R00K07,11:59:28,12:16:40,12:24:34
2015.6.21 11:54,TBGDWT000029,127.1083721,37.5132884,11:55:51,127.1218901,37.49036631,R03K05,11:55:57,12:14:45,12:23:24
2015.6.21 11:55,TBGGYH000098,127.10393,37.5081747,11:57:20,127.0829919,37.50417649,R04S00,11:57:25,12:13:19,12:21:50
2015.6.21 12:08,TBGBZN000075,127.0793955,37.5105284,12:10:13,127.0940006,37.51576004,R01L04,12:10:30,12:23:30,12:32:22
2015.6.21 12:21,TBGBUK000129,127.1060362,37.5069391,12:25:47,127.1045495,37.5071373,R00K07,12:25:51,12:30:21,12:33:55
2015.6.21 12:31,TBGGUK000022,127.1242325,37.511213,12:35:13,127.1200701,37.50299482,R01L04,12:35:20,12:45:24,13:06:08
2015.6.21 12:36,TBGBUK000130,127.1060362,37.5069391,12:38:32,127.1081905,37.5025155,R02Y08,12:38:37,12:51:49,12:55:41
2015.6.21 13:18,TBGFSW000014,127.103495,37.5130605,13:21:39,127.1169624,37.51556719,R06H03,13:21:46,13:38:33,13:52:29
2015.6.21 13:23,TBGBUK000131,127.1060362,37.5069391,13:28:56,127.0949265,37.50830433,R06Y01,13:29:02,13:39:35,13:46:26
2015.6.21 13:47,TBGDFE000044,127.0805819,37.5102371,13:52:43,127.1178219,37.51285094,R02Y08,13:52:50,14:03:41,14:19:20
2015.6.21 13:55,TBGFHT000024,127.0852259,37.5106381,13:58:23,127.0881414,37.51493583,R06H03,13:58:29,14:15:43,14:20:54
2015.6.21 14:04,TBGECV000047,127.1221519,37.4957127,14:06:55,127.1165955,37.51429356,R03K05,14:07:10,14:18:53,14:31:21
2015.6.21 14:09,TBGDAE000046,127.1066973,37.5007142,14:11:26,127.0981186,37.50464553,R02Y08,14:12:04,14:40:30,14:45:53
2015.6.21 14:17,TBGFSY000027,127.103495,37.5130605,14:20:03,127.0978834,37.49939334,R06Y01,14:20:12,14:40:01,14:54:27
2015.6.21 14:22,TBGGUK000025,127.1242325,37.511213,14:25:40,127.0807113,37.51100645,R04S00,14:25:46,14:44:58,14:57:36
2015.6.21 14:23,TBGFMD000020,127.1213024,37.4982296,14:26:22,127.1001165,37.50135521,R00K07,14:26:28,14:47:07,14:54:04
2015.6.21 14:33,TBGBUK000135,127.1060362,37.5069391,14:36:53,127.0981086,37.50392117,R05O06,14:37:02,15:04:13,15:17:20
2015.6.21 14:36,TBGFAH000004,127.1052852,37.5067397,14:38:25,127.0924442,37.50007259,R01L04,14:38:37,14:50:49,14:51:38
2015.6.21 14:49,TBGBUK000138,127.1060362,37.5069391,14:51:10,127.0989343,37.49791652,R05O06,14:51:33,15:04:11,15:31:41
2015.6.21 14:49,TBGBUK000139,127.1060362,37.5069391,14:54:01,127.1012262,37.49863364,R05O06,14:54:32,15:04:10,16:04:03
2015.6.21 15:06,TBGGYH000105,127.10393,37.5081747,15:08:21,127.1096648,37.51022421,R00K07,15:08:38,15:20:19,15:27:57
2015.6.21 15:11,TBGFMD000022,127.1213024,37.4982296,15:13:52,127.0940006,37.51576004,R04S00,15:13:58,15:32:53,15:51:16
2015.6.21 15:24,TBGCCY000031,127.0848924,37.5104597,15:27:05,127.1112809,37.5134373,R06H03,15:27:18,15:47:05,16:00:41
2015.6.21 15:47,TBGFMD000023,127.1213024,37.4982296,15:51:21,127.0944358,37.49900188,R06Y01,15:51:30,16:01:28,16:16:01
2015.6.21 15:57,TBGEUZ000020,127.1047764,37.5072981,15:59:12,127.0924442,37.50007259,R00K07,15:59:18,16:12:56,16:19:24
2015.6.21 16:22,TBGFSO000011,127.1068877,37.5174897,16:24:23,127.1099089,37.51216158,R01L04,16:24:31,16:39:29,16:47:23
2015.6.21 16:25,TBGDAE000051,127.1066973,37.5007142,16:26:38,127.0800214,37.50777022,R06H03,16:26:43,16:50:07,17:00:39
2015.6.21 16:36,TBGGUK000027,127.1242325,37.511213,16:41:24,127.0879277,37.50255376,R02Y08,16:41:31,17:13:00,17:22:25
2015.6.21 16:40,TBGGUF000005,127.1100166,37.5149173,16:42:07,127.1085566,37.5080113,R01L04,16:42:17,16:58:37,17:03:13
2015.6.21 16:47,TBGFSP000016,127.1054972,37.5065088,16:49:47,127.1091934,37.5044515,R02Y08,16:49:56,17:01:47,17:04:38
2015.6.21 16:58,TBGGYH000109,127.10393,37.5081747,17:00:08,127.1126359,37.50784107,R06Y01,17:00:15,17:15:15,17:19:47
2015.6.21 17:06,TBGFHT000026,127.0852259,37.5106381,17:08:57,127.1001822,37.50101637,R04S00,17:09:28,17:31:43,17:43:39
2015.6.21 17:11,TBGFSP000021,127.1054972,37.5065088,17:15:00,127.1126359,37.50784107,R06H03,17:15:07,17:35:57,17:39:57
2015.6.21 17:14,TBGDWT000031,127.1083721,37.5132884,17:16:23,127.097524,37.49989619,R01L04,17:16:32,17:37:12,17:44:30
2015.6.21 17:21,TBGGUR000013,127.1160067,37.5157417,17:23:00,127.1080098,37.50787431,R02Y08,17:23:04,17:32:42,17:39:06
2015.6.21 17:22,TBGFSW000018,127.103495,37.5130605,17:25:48,127.1091175,37.52108124,R06Y01,17:26:32,17:58:28,18:02:05
2015.6.21 17:39,TBGBUK000144,127.1060362,37.5069391,17:42:09,127.110519,37.5159653,R02Y08,17:42:12,17:44:52,17:47:32
2015.6.21 18:01,TBGGUO000012,127.1241866,37.5104946,18:03:09,127.0897586,37.50002416,R02Y08,18:10:07,18:26:39,18:40:37
2015.6.21 18:05,TBGGYH000112,127.10393,37.5081747,18:07:11,127.1115491,37.50813178,R00K07,18:07:16,18:13:56,18:19:17
2015.6.21 18:06,TBGGUR000015,127.1160067,37.5157417,18:08:26,127.0819204,37.51430011,R01L04,18:08:32,18:25:28,18:39:43
2015.6.21 18:06,TBGGUO000013,127.1241866,37.5104946,18:08:07,127.1180393,37.51158362,R02Y08,18:08:11,18:26:37,18:30:27
2015.6.21 18:27,TBGEUZ000021,127.1047764,37.5072981,18:28:37,127.097524,37.49989619,R00K07,18:28:40,18:35:52,18:43:54
2015.6.21 18:36,TBGFHT000029,127.0852259,37.5106381,18:38:35,127.1115889,37.51465451,R06H03,18:38:41,18:55:29,19:07:23
2015.6.21 18:46,TBGBUK000146,127.1060362,37.5069391,18:50:34,127.0943329,37.5111047,R02Y08,18:50:40,18:57:32,19:26:04
2015.6.21 18:53,TBGFSP000022,127.1054972,37.5065088,18:54:35,127.0951998,37.5002056,R04S00,18:54:41,19:09:06,19:14:32
2015.6.21 18:54,TBGGYH000118,127.10393,37.5081747,18:57:20,127.1012363,37.5001474,R02Y08,18:57:25,19:06:15,19:11:51
2015.6.21 19:03,TBGCCY000032,127.0848924,37.5104597,19:06:35,127.1048063,37.50367231,R06Y01,19:06:41,19:21:05,19:34:20
2015.6.21 19:04,TBGBUK000147,127.1060362,37.5069391,19:08:56,127.0936345,37.49940375,R06H03,19:09:03,19:17:43,19:21:41
2015.6.21 19:19,TBGBUK000148,127.1060362,37.5069391,19:20:30,127.0988893,37.50001115,R06H03,19:20:35,19:29:48,19:35:40
2015.6.21 19:22,TBGGUO000015,127.1241866,37.5104946,19:24:54,127.1074252,37.51460978,R01L04,19:25:05,19:41:55,19:51:45
2015.6.21 19:32,TBGDFE000047,127.0805819,37.5102371,19:34:38,127.0819204,37.51430011,R06H03,19:34:49,19:44:52,19:50:26
2015.6.21 19:33,TBGEUZ000022,127.1047764,37.5072981,19:35:10,127.097524,37.49989619,R02Y08,19:35:15,19:44:41,19:49:48
2015.6.21 19:35,TBGGYH000122,127.10393,37.5081747,19:38:05,127.0819204,37.51430011,R00K07,19:38:13,19:45:14,20:14:27
2015.6.21 19:38,TBGFHT000032,127.0852259,37.5106381,19:39:56,127.0819204,37.51430011,R00K07,19:40:44,19:58:28,20:14:29
2015.6.21 19:38,TBGFSP000023,127.1054972,37.5065088,19:41:01,127.1122581,37.51133678,R01L04,19:41:26,20:01:52,20:13:21
2015.6.21 19:43,TBGDFE000048,127.0805819,37.5102371,19:45:56,127.1091175,37.52108124,R06Y01,19:46:03,19:59:31,20:16:50
2015.6.21 19:44,TBGECV000050,127.1221519,37.4957127,19:46:33,127.1246481,37.49412756,R01B02,19:57:57,20:23:06,20:30:50
2015.6.21 19:49,TBGBUK000149,127.1060362,37.5069391,19:51:19,127.1034629,37.50527132,R06H03,19:51:25,20:03:36,20:10:42
